STATENAME,VE_TOTAL,PEDS,PERSONS,DAYNAME,MONTHNAME,HOUR,DAY_WEEKNAME,RUR_URBNAME,HARM_EVNAME,LGT_CONDNAME,WEATHER1NAME,WEATHERNAME,FATALS,DRUNK_DR
Michigan,2,0,9,13,January,7,Sunday,Urban,Motor Vehicle In-Transport,Dawn,Clear,Clear,2,0
Michigan,1,0,1,14,January,19,Monday,Rural,Traffic Sign Support,Dark - Lighted,Clear,Clear,1,0
Michigan,1,0,1,15,January,11,Tuesday,Rural,Traffic Sign Support,Daylight,Sleet or Hail,Sleet or Hail,1,0
Michigan,2,0,2,17,January,0,Thursday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,4,0,6,18,January,17,Friday,Rural,Motor Vehicle In-Transport,Dusk,Cloudy,Cloudy,1,1
Michigan,1,0,1,5,January,2,Saturday,Urban,Tree (Standing Only),Dark - Lighted,Clear,Clear,1,1
Michigan,1,0,1,18,January,20,Friday,Urban,Mail Box,Dark - Not Lighted,Clear,Clear,1,0
Michigan,3,0,3,18,January,20,Friday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,0
Michigan,1,0,1,16,January,18,Wednesday,Urban,Bridge Pier or Support,Dark - Lighted,Clear,Clear,1,0
Michigan,3,0,3,7,January,14,Monday,Urban,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Michigan,2,0,3,24,January,14,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,0
Michigan,2,0,4,25,January,12,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,2,0
Michigan,2,0,5,12,January,14,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Snow,Snow,2,1
Michigan,3,0,4,22,January,17,Tuesday,Urban,Motor Vehicle In-Transport,Dusk,Snow,Snow,1,0
Michigan,2,0,1,12,January,12,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,2,14,January,6,Monday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,0
Michigan,2,0,3,28,January,17,Monday,Rural,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,0
Michigan,1,0,2,25,January,22,Friday,Urban,Rollover/Overturn,Dark - Lighted,Cloudy,Cloudy,1,1
Michigan,1,1,1,29,January,18,Tuesday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
Michigan,2,0,2,15,January,7,Tuesday,Trafficway Not in State Inventory,Motor Vehicle In-Transport,Dawn,Cloudy,Cloudy,1,0
Michigan,1,1,2,13,January,18,Sunday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,3,0,4,20,January,14,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,1
Michigan,3,0,5,30,January,16,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,2,1
Michigan,2,0,2,16,January,2,Wednesday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Snow,Snow,1,0
Michigan,2,0,2,19,January,8,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,0
Michigan,1,0,2,16,January,0,Wednesday,Urban,Fence,Dark - Lighted,Clear,Clear,1,1
Michigan,1,1,1,10,January,2,Thursday,Urban,Pedestrian,Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,2,0,2,18,January,8,Friday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,2,17,January,16,Thursday,Rural,Tree (Standing Only),Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,5,26,January,13,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,1,1,5,January,18,Saturday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,1,0,2,19,January,2,Saturday,Urban,Other Fixed Object,Dark - Not Lighted,Cloudy,Cloudy,2,1
Michigan,2,0,3,23,January,15,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,2,0,2,24,January,8,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,2,February,23,Saturday,Rural,Other Object (not fixed),Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,2,0,3,3,February,14,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,2,0
Michigan,1,0,1,4,February,7,Monday,Rural,Embankment,Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,1,0,1,9,February,22,Saturday,Urban,Fire Hydrant,Dark - Lighted,Clear,Clear,1,0
Michigan,1,1,1,5,February,6,Tuesday,Rural,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,2,0,3,23,January,10,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Michigan,2,0,2,12,February,14,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,2,1,6,25,January,20,Friday,Rural,Pedestrian,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,0,1,14,February,5,Thursday,Rural,Tree (Standing Only),Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,2,0,3,28,January,11,Monday,Rural,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,0
Michigan,2,0,2,10,February,21,Sunday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Snow,Snow,1,0
Michigan,1,0,1,16,February,0,Saturday,Urban,Tree (Standing Only),Dark - Lighted,Clear,Clear,1,1
Michigan,2,0,3,16,February,16,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,2,15,January,11,Tuesday,Rural,Ditch,Daylight,Cloudy,Cloudy,1,0
Michigan,3,0,5,27,January,18,Sunday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
Michigan,2,1,2,18,February,19,Monday,Urban,Pedestrian,Dark - Lighted,Cloudy,Cloudy,1,0
Michigan,2,0,3,8,January,19,Tuesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
Michigan,2,0,3,17,February,15,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,2,30,January,13,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Blowing Snow,Blowing Snow,1,0
Michigan,1,0,1,19,January,22,Saturday,Rural,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,1,1
Michigan,2,0,2,13,February,16,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,24,February,2,Sunday,Urban,Traffic Sign Support,Dark - Lighted,Rain,Rain,1,1
Michigan,2,0,3,23,January,18,Wednesday,Rural,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Dark - Not Lighted,Rain,Rain,1,0
Michigan,2,0,3,21,February,22,Thursday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
Michigan,2,0,2,23,February,10,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,2
Michigan,1,1,1,22,February,18,Friday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,1,0,2,26,February,19,Tuesday,Rural,Tree (Standing Only),Dark - Not Lighted,Snow,Snow,1,1
Michigan,1,1,1,26,February,19,Tuesday,Urban,Pedestrian,Dark - Lighted,Blowing Snow,Blowing Snow,1,0
Michigan,2,0,2,21,February,16,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,0
Michigan,1,1,1,27,February,19,Wednesday,Rural,Pedestrian,Dark - Not Lighted,Snow,Snow,1,0
Michigan,1,0,4,28,February,16,Thursday,Urban,Utility Pole/Light Support,Daylight,Clear,Clear,1,1
Michigan,3,0,7,6,January,13,Sunday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,2,0
Michigan,2,0,2,1,February,16,Friday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,1,1,4,February,0,Monday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,1,0,1,7,February,1,Thursday,Rural,Tree (Standing Only),Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,1,1,1,6,February,20,Wednesday,Urban,Pedestrian,Dark - Not Lighted,Rain,Rain,1,0
Michigan,1,0,1,8,February,22,Friday,Rural,Tree (Standing Only),Dark - Not Lighted,Snow,Snow,1,1
Michigan,1,0,2,8,February,12,Friday,Urban,Guardrail End,Daylight,Snow,Snow,1,0
Michigan,2,0,2,11,February,11,Monday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,14,February,11,Thursday,Urban,Other Object (not fixed),Daylight,Cloudy,Cloudy,1,1
Michigan,1,0,1,16,February,9,Saturday,Urban,Rollover/Overturn,Daylight,Clear,Clear,1,1
Michigan,1,0,1,16,February,23,Saturday,Trafficway Not in State Inventory,Rollover/Overturn,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,0,1,15,February,22,Friday,Rural,Rollover/Overturn,Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,2,0,2,3,March,1,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,2,1
Michigan,1,0,1,6,March,4,Wednesday,Urban,Utility Pole/Light Support,Dark - Lighted,Snow,Snow,1,0
Michigan,2,0,2,13,February,5,Wednesday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Snow,Snow,1,0
Michigan,1,0,2,16,February,18,Saturday,Rural,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,2,0
Michigan,1,0,1,19,February,3,Tuesday,Rural,Embankment,Dark - Not Lighted,Clear,Clear,1,0
Michigan,4,0,4,5,March,9,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,0
Michigan,1,1,3,9,February,18,Saturday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,1
Michigan,2,0,4,22,February,17,Friday,Urban,Traffic Sign Support,Daylight,Clear,Clear,1,1
Michigan,2,0,2,21,February,5,Thursday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Severe Crosswinds,Severe Crosswinds,1,0
Michigan,1,0,3,24,February,21,Sunday,Urban,Railway Vehicle,Dark - Not Lighted,Snow,Snow,3,0
Michigan,2,0,4,7,February,16,Thursday,Urban,Motor Vehicle In-Transport,Daylight,"Fog, Smog, Smoke","Fog, Smog, Smoke",1,0
Michigan,1,0,1,8,February,21,Friday,Urban,Utility Pole/Light Support,Dark - Not Lighted,Clear,Clear,1,0
Michigan,2,0,2,28,February,16,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,23,February,0,Saturday,Urban,Curb,Dark - Lighted,Clear,Clear,1,1
Michigan,1,1,0,25,February,13,Monday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
Michigan,3,0,3,1,February,19,Friday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,0
Michigan,1,0,2,1,March,16,Friday,Rural,Rollover/Overturn,Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,2,4,March,13,Monday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,4,March,8,Monday,Rural,Rollover/Overturn,Dark - Not Lighted,Snow,Snow,1,1
Michigan,3,0,4,5,March,7,Tuesday,Rural,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,0
Michigan,2,0,7,8,March,19,Friday,Rural,Impact Attenuator/Crash Cushion,Dark - Lighted,Clear,Clear,1,1
Michigan,1,0,3,9,March,18,Saturday,Urban,Mail Box,Dark - Not Lighted,Rain,Rain,1,1
Michigan,5,0,5,7,March,13,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,2,0,4,9,March,18,Saturday,Rural,Motor Vehicle In-Transport,Dusk,Rain,Rain,2,1
Michigan,2,1,2,9,March,22,Saturday,Urban,Pedestrian,Dark - Lighted,Rain,Rain,1,0
Michigan,1,1,1,6,March,21,Wednesday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,1,1,13,March,19,Wednesday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
Michigan,1,1,3,14,March,7,Thursday,Urban,Pedestrian,Dawn,Cloudy,Cloudy,1,0
Michigan,2,0,3,15,March,13,Friday,Urban,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Michigan,2,0,2,15,March,18,Friday,Urban,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Michigan,1,0,3,8,March,21,Friday,Rural,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,2,1
Michigan,2,0,7,9,March,13,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,9,March,12,Saturday,Urban,Utility Pole/Light Support,Daylight,Cloudy,Cloudy,1,0
Michigan,1,1,1,15,March,2,Friday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,2,0,2,18,March,13,Monday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,4,20,March,14,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,0
Michigan,2,0,3,9,March,1,Saturday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,Cloudy,2,1
Michigan,2,0,4,23,March,7,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,2,0,2,23,March,15,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,8,March,4,Friday,Urban,Tree (Standing Only),Dark - Lighted,Clear,Clear,1,0
Michigan,1,0,2,22,March,23,Friday,Urban,Utility Pole/Light Support,Dark - Lighted,Clear,Clear,1,0
Michigan,2,0,2,11,March,5,Monday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
Michigan,4,0,6,21,March,6,Thursday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Rain,Rain,1,0
Michigan,1,0,3,13,March,2,Wednesday,Rural,Guardrail End,Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,2,1,2,14,March,14,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Michigan,1,0,1,11,March,23,Monday,Rural,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,1,0
Michigan,1,2,1,14,March,22,Thursday,Urban,Pedestrian,Dark - Not Lighted,Rain,Rain,1,0
Michigan,2,0,2,17,March,23,Sunday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,0,2,19,March,20,Tuesday,Urban,Rollover/Overturn,Dark - Not Lighted,Clear,Clear,1,0
Michigan,1,0,1,20,March,1,Wednesday,Rural,Utility Pole/Light Support,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,1,1,14,March,20,Thursday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,1,1,2,16,March,20,Saturday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,1
Michigan,3,0,3,17,March,20,Sunday,Urban,Utility Pole/Light Support,Dusk,Clear,Clear,1,1
Michigan,1,0,2,18,March,0,Monday,Urban,Utility Pole/Light Support,Dark - Lighted,Clear,Clear,1,0
Michigan,1,0,1,11,February,4,Monday,Urban,Unknown Fixed Object,Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,2,0,2,18,March,21,Monday,Trafficway Not in State Inventory,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,Cloudy,2,0
Michigan,1,0,1,21,March,12,Thursday,Rural,Tree (Standing Only),Daylight,Cloudy,Cloudy,1,1
Michigan,1,1,1,21,March,22,Thursday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
Michigan,1,0,2,30,March,2,Saturday,Rural,Tree (Standing Only),Dark - Not Lighted,Rain,Rain,1,1
Michigan,2,0,2,1,April,13,Monday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,2,0,4,23,March,9,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,1,1,23,March,16,Saturday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
Michigan,3,0,4,1,April,16,Monday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,16,March,21,Saturday,Urban,Bridge Rail (Includes parapet),Dark - Lighted,Clear,Clear,1,1
Michigan,2,0,11,3,April,23,Wednesday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,0
Michigan,2,0,3,28,March,9,Thursday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,30,March,13,Saturday,Rural,Tree (Standing Only),Daylight,Rain,Rain,1,0
Michigan,1,1,1,1,April,20,Monday,Urban,Pedestrian,Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,3,1,3,5,April,1,Friday,Urban,Pedestrian,Dark - Lighted,Rain,Rain,1,0
Michigan,1,0,1,28,February,13,Thursday,Rural,Tree (Standing Only),Daylight,Clear,Clear,1,1
Michigan,1,0,1,2,April,8,Tuesday,Urban,Rollover/Overturn,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,3,March,2,Sunday,Urban,Rollover/Overturn,Dark - Not Lighted,Clear,Clear,1,0
Michigan,9,0,1,23,March,23,Saturday,Urban,Tree (Standing Only),Dark - Lighted,Cloudy,Cloudy,1,1
Michigan,1,0,1,5,April,19,Friday,Urban,Rollover/Overturn,Daylight,Clear,Clear,1,1
Michigan,2,0,2,9,April,0,Tuesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
Michigan,2,0,2,7,April,20,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Rain,Rain,1,0
Michigan,1,0,1,10,April,0,Wednesday,Rural,Ditch,Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,2,0,4,14,April,14,Sunday,Rural,Motor Vehicle In-Transport,Daylight,Sleet or Hail,Sleet or Hail,1,0
Michigan,1,0,1,2,April,7,Tuesday,Urban,Rollover/Overturn,Dawn,Cloudy,Cloudy,1,0
Michigan,1,1,1,3,April,19,Wednesday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
Michigan,2,0,3,7,April,2,Sunday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,2,0,2,9,April,7,Tuesday,Rural,Motor Vehicle In-Transport,Dawn,Clear,Clear,1,0
Michigan,2,0,3,17,April,5,Wednesday,Rural,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
Michigan,1,0,1,18,April,0,Thursday,Rural,Tree (Standing Only),Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,1,1,1,19,April,3,Friday,Urban,Pedestrian,Dark - Not Lighted,Clear,Clear,1,0
Michigan,1,0,1,6,April,12,Saturday,Urban,Live Animal,Daylight,Clear,Clear,1,0
Michigan,2,0,3,9,April,8,Tuesday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,1,1,10,April,3,Wednesday,Urban,Pedestrian,Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,3,0,10,14,April,12,Sunday,Rural,Motor Vehicle In-Transport,Daylight,Sleet or Hail,Sleet or Hail,1,0
Michigan,1,0,1,14,April,15,Sunday,Rural,Mail Box,Daylight,Snow,Snow,1,0
Michigan,1,0,1,14,April,15,Sunday,Rural,Mail Box,Daylight,Rain,Rain,1,0
Michigan,3,0,5,22,April,1,Monday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,1
Michigan,3,0,6,13,April,0,Saturday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,1
Michigan,2,0,4,15,April,17,Monday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,13,April,2,Saturday,Rural,Traffic Sign Support,Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,1,0,1,24,April,19,Wednesday,Urban,Guardrail Face,Dusk,Clear,Clear,1,0
Michigan,2,0,3,15,April,7,Monday,Rural,Motor Vehicle In-Transport,Dawn,Clear,Clear,1,0
Michigan,1,1,1,24,April,16,Wednesday,Urban,Pedalcyclist,Daylight,Clear,Clear,1,0
Michigan,2,0,4,22,April,17,Monday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,28,April,21,Sunday,Urban,Rollover/Overturn,Dark - Not Lighted,Clear,Clear,1,1
Michigan,2,0,2,5,April,17,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,2,0,2,13,April,20,Saturday,Urban,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,1,1,21,April,21,Sunday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,1,0,1,29,April,5,Monday,Rural,Ditch,Dark - Not Lighted,Clear,Clear,1,0
Michigan,5,0,7,30,April,15,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,1
Michigan,1,0,2,30,April,17,Tuesday,Rural,Tree (Standing Only),Daylight,Rain,Rain,1,0
Michigan,1,0,1,27,April,2,Saturday,Rural,Rollover/Overturn,Dark - Lighted,Clear,Clear,1,1
Michigan,4,0,2,28,April,21,Sunday,Urban,Parked Motor Vehicle,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,0,1,5,April,14,Friday,Rural,Mail Box,Daylight,Clear,Clear,1,0
Michigan,2,0,2,27,April,10,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,6,March,10,Wednesday,Rural,Tree (Standing Only),Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,3,17,March,3,Sunday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
Michigan,3,0,3,8,April,14,Monday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,2,0,2,10,March,15,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Snow,Snow,1,1
Michigan,1,0,2,28,March,19,Thursday,Rural,Ditch,Dusk,Cloudy,Cloudy,1,1
Michigan,1,0,2,22,April,2,Monday,Urban,Rollover/Overturn,Dark - Not Lighted,Rain,Rain,1,1
Michigan,2,0,5,13,April,19,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,1
Michigan,2,0,2,22,April,13,Monday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,1
Michigan,1,0,3,15,April,23,Monday,Rural,Ditch,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,0,1,26,April,3,Friday,Urban,Tree (Standing Only),Dark - Not Lighted,Rain,Rain,1,1
Michigan,2,0,2,18,April,14,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,1,1,26,April,21,Friday,Urban,Pedestrian,Dark - Lighted,Clear,Clear,1,0
Michigan,2,0,2,1,May,9,Wednesday,Urban,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Michigan,2,0,2,23,April,22,Tuesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
Michigan,2,0,2,5,May,17,Sunday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,1,1,18,April,9,Thursday,Urban,Pedalcyclist,Daylight,Rain,Rain,1,0
Michigan,1,1,1,30,April,21,Tuesday,Urban,Pedestrian,Dark - Lighted,Rain,Rain,1,0
Michigan,2,0,2,4,May,4,Saturday,Rural,Motor Vehicle In-Transport,Dark - Not Lighted,Clear,Clear,2,1
Michigan,1,1,1,3,May,16,Friday,Urban,Pedestrian,Daylight,Clear,Clear,1,0
Michigan,2,0,2,8,May,3,Wednesday,Urban,Motor Vehicle In-Transport,Dark - Lighted,Cloudy,Cloudy,1,0
Michigan,1,0,1,3,May,17,Friday,Urban,Utility Pole/Light Support,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,6,May,14,Monday,Rural,Tree (Standing Only),Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,6,May,0,Monday,Urban,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,1,0
Michigan,2,0,3,10,May,16,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,2,6,May,19,Monday,Rural,Tree (Standing Only),Daylight,Clear,Clear,1,0
Michigan,1,0,1,8,May,4,Wednesday,Urban,Tree (Standing Only),Dark - Lighted,Cloudy,Cloudy,1,1
Michigan,3,0,4,9,May,12,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Michigan,3,0,7,11,May,15,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Rain,Rain,1,0
Michigan,1,0,1,11,May,10,Saturday,Rural,Tree (Standing Only),Daylight,Clear,Clear,1,0
Michigan,1,0,1,12,May,3,Sunday,Rural,Embankment,Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,2,0,4,7,May,15,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,3,14,May,17,Tuesday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,2,0
Michigan,3,0,3,16,May,9,Thursday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,2,0,2,16,May,21,Thursday,Rural,Motor Vehicle In-Transport,Dark - Lighted,Clear,Clear,1,0
Michigan,5,0,7,18,May,12,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,18,May,17,Saturday,Rural,Ditch,Daylight,Clear,Clear,1,0
Michigan,1,0,3,12,May,5,Sunday,Rural,Tree (Standing Only),Dark - Not Lighted,Cloudy,Cloudy,1,1
Michigan,1,0,1,16,May,2,Thursday,Urban,Concrete Traffic Barrier,Dark - Not Lighted,Clear,Clear,1,1
Michigan,1,0,1,20,May,14,Monday,Rural,Tree (Standing Only),Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,4,18,May,15,Saturday,Urban,Motor Vehicle In-Transport,Daylight,Cloudy,Cloudy,1,0
Michigan,1,0,1,9,May,21,Thursday,Urban,Live Animal,Dark - Not Lighted,Cloudy,Cloudy,1,0
Michigan,1,0,5,19,May,4,Sunday,Urban,Fence,Dark - Lighted,Clear,Clear,1,1
Michigan,1,0,1,20,May,10,Monday,Rural,Rollover/Overturn,Daylight,Cloudy,Cloudy,1,0
Michigan,2,0,2,10,May,16,Friday,Urban,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,2,0,3,15,May,15,Wednesday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,22,May,21,Wednesday,Urban,Culvert,Dark - Lighted,Clear,Clear,1,1
Michigan,1,0,1,16,May,14,Thursday,Rural,Rollover/Overturn,Daylight,Clear,Clear,1,0
Michigan,2,0,5,18,May,19,Saturday,Rural,Motor Vehicle In-Transport,Daylight,Clear,Clear,1,0
Michigan,1,0,1,20,May,0,Monday,Urban,Concrete Traffic Barrier,Dark - Not Lighted,Rain,Rain,1,1
Michigan,1,0,2,9,April,0,Tuesday,Urban,Tree (Standing Only),Dark - Not Lighted,Clear,Clear,2,1
